Date,Time,Time Zone,Gross Sales,Discounts,Service Charges,Net Sales,Gift Card Sales,Tax,Tip,Partial Refunds,Total Collected,Source,Card,Card Entry Methods,Cash,Square Gift Card,Other Tender,Other Tender Type,Other Tender Note,Fees,Net Total,Transaction ID,Payment ID,Card Brand,PAN Suffix,Device Name,Staff Name,Staff ID,Details,Description,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID,Initial Fees,Adjustment Fees,Device Nickname,Fee Plan,Number of Adjustments,Adjustment Date(s),Third Party Fees,Deposit ID,Deposit Date,Deposit Details,Fee Percentage Rate,Fee Fixed Rate,Refund Reason,Discount Name,Transaction Status,Cash App,Order Reference ID,Fulfillment Note
2023-05-23,15:36:01,Eastern Time (US & Canada),$400.00,$0.00,$0.00,$400.00,$0.00,$0.00,$0.00,$0.00,$400.00,Virtual Terminal,$400.00,Keyed,$0.00,$0.00,$0.00,"","",-$10.63,$389.37,kpvKtWsrYJkROq6e7HMSd8Rv3wTZY,Tn7CWwB8Ve5hUn2ldfHHqVvcuqMZY,Visa,4431,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/kpvKtWsrYJkROq6e7HMSd8Rv3wTZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10505,Payment,Prince Peter Collection,"",DEHENN4NPRWDVAWS27HGTCT2Z4,DELLACQUA,"",-$10.63,$0.00,,Blended Rate,0,"",$0.00,3ZJ3FARP7SVM8YVBK5BY12E3434D,2023-05-23,https://squareup.com/dashboard/sales/deposits/3ZJ3FARP7SVM8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-23,14:28:55,Eastern Time (US & Canada),$260.00,$0.00,$0.00,$260.00,$0.00,$0.00,$0.00,$0.00,$260.00,Virtual Terminal,$260.00,Keyed,$0.00,$0.00,$0.00,"","",-$6.96,$253.04,e2RnrJN8ykUO5naXyeNOhZ9RXcIZY,zfDW1xJFz1wmgdIinES2FA76pxdZY,MasterCard,0190,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/e2RnrJN8ykUO5naXyeNOhZ9RXcIZY/by-unit/M2M1D5VSHW54Y,Custom Amount - invoice 10513,Payment,Prince Peter Collection,"",4937R5NPXT8RJEBQMB62VEC76W,POMP & CHIC,"",-$6.96,$0.00,,Blended Rate,0,"",$0.00,3ZJ3FARP7SVM8YVBK5BY12E3434D,2023-05-23,https://squareup.com/dashboard/sales/deposits/3ZJ3FARP7SVM8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-23,12:53:56,Eastern Time (US & Canada),$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,-$20.40,-$20.40,Point of Sale,-$20.40,Keyed,$0.00,$0.00,$0.00,"","",$0.00,-$20.40,a1eShL47uwpDwZxFQRFs1P3eV,jdUVB1hNNRDPjI7qCKF128CBkKeZY,Visa,0423,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/a1eShL47uwpDwZxFQRFs1P3eV/by-unit/M2M1D5VSHW54Y,Custom Amount,Refund,Prince Peter Collection,"","","","",$0.00,$0.00,,Blended Rate,0,"",$0.00,3ZJ3FARP7SVM8YVBK5BY12E3434D,2023-05-23,https://squareup.com/dashboard/sales/deposits/3ZJ3FARP7SVM8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,DAMAGE ITEM 1 PIECE ,"",Complete,$0.00,,""
2023-05-22,19:23:59,Eastern Time (US & Canada),"$2,044.00",$0.00,$0.00,"$2,044.00",$0.00,$0.00,$0.00,$0.00,"$2,044.00",Virtual Terminal,"$2,044.00",Keyed,$0.00,$0.00,$0.00,"","",-$53.70,"$1,990.30",280gqXnai6XeFIsu6GVm6VXBiiWZY,loFRsNS2KW31vvvSRJYMmscqwKHZY,Visa,0423,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/280gqXnai6XeFIsu6GVm6VXBiiWZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10540,Payment,Prince Peter Collection,"",WMMJTG1BK8YM16WZKCZVK2F4PC,DENNYS,"",-$53.70,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-22,19:18:25,Eastern Time (US & Canada),$191.00,$0.00,$0.00,$191.00,$0.00,$0.00,$0.00,$0.00,$191.00,Virtual Terminal,$191.00,Keyed,$0.00,$0.00,$0.00,"","",-$5.15,$185.85,IBQbK6KRpMgYajgouPBqvyV4rEbZY,7ndm7lSlnfNI8OkLWWAazm0v1kSZY,Visa,3489,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/IBQbK6KRpMgYajgouPBqvyV4rEbZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10550,Payment,Prince Peter Collection,"",QZEVGSB974Z2N47V871ZX3ZEQW,Style Trolley,"",-$5.15,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-22,18:41:35,Eastern Time (US & Canada),$445.00,$0.00,$0.00,$445.00,$0.00,$0.00,$0.00,$0.00,$445.00,Virtual Terminal,$445.00,Keyed,$0.00,$0.00,$0.00,"","",-$11.81,$433.19,AR0KvKx5Xp68VbORs9phh1vsaCSZY,9olgIEA3lLujfrlnzJ5twbiKMN6YY,American Express,3029,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/AR0KvKx5Xp68VbORs9phh1vsaCSZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10261,Payment,Prince Peter Collection,"",ASWATJV7NGSFF3YZZKYRQVW4DC,Smith & Davis,"",-$11.81,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-22,15:52:11,Eastern Time (US & Canada),$260.00,$0.00,$0.00,$260.00,$0.00,$0.00,$0.00,$0.00,$260.00,Virtual Terminal,$260.00,Keyed,$0.00,$0.00,$0.00,"","",-$6.96,$253.04,WCFJJp7LsnEFTYuBosfeasEDAgLZY,33CYFDRm6dWnD5ERZzpBGivEwDVZY,American Express,2005,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/WCFJJp7LsnEFTYuBosfeasEDAgLZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INVOICE 10432,Payment,Prince Peter Collection,"",3DVPYNQ0B4XVK9TV2ZQC7CE96G,AIDEN & OLLIE,"",-$6.96,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-22,14:54:25,Eastern Time (US & Canada),$135.00,$0.00,$0.00,$135.00,$0.00,$0.00,$0.00,$0.00,$135.00,Virtual Terminal,$135.00,Keyed,$0.00,$0.00,$0.00,"","",-$3.69,$131.31,OUg9Bs6HJgrAMRaFlInsSCT5j9XZY,rjdPCUfom6vaPx8g8E3rgo5qDUVZY,Visa,7695,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/OUg9Bs6HJgrAMRaFlInsSCT5j9XZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10544,Payment,Prince Peter Collection,"",M04ECSFETS10XEN1EKJBED05B0,ANNMARIE D'ERCOLE,"",-$3.69,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-22,14:01:44,Eastern Time (US & Canada),$500.00,$0.00,$0.00,$500.00,$0.00,$0.00,$0.00,$0.00,$500.00,Virtual Terminal,$500.00,Keyed,$0.00,$0.00,$0.00,"","",-$13.25,$486.75,IbVHkhJogdG1rgTwtuSLhrFq2OAZY,H1XVjIFWQUHKJFxi8ZGK9cE2gyQZY,Visa,5245,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/IbVHkhJogdG1rgTwtuSLhrFq2OAZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INVOICE 10412,Payment,Prince Peter Collection,"",N31CPXN4PQ8ZM68T4PY4DQKH3C,DOTSY,"",-$13.25,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-22,13:40:35,Eastern Time (US & Canada),$258.00,$0.00,$0.00,$258.00,$0.00,$0.00,$0.00,$0.00,$258.00,Virtual Terminal,$258.00,Keyed,$0.00,$0.00,$0.00,"","",-$6.91,$251.09,uyLR4V31Hvi2Zzl6Nzg1Do6QqlTZY,zBGv78tNxEosJutEcDL6AFp3PsaZY,Visa,9688,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/uyLR4V31Hvi2Zzl6Nzg1Do6QqlTZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INVOICE 9968,Payment,Prince Peter Collection,"",G2GWHNPH3RYR373CF5XHG74T1M,DYLAN STAR,"",-$6.91,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-22,13:22:56,Eastern Time (US & Canada),$420.00,$0.00,$0.00,$420.00,$0.00,$0.00,$0.00,$0.00,$420.00,Virtual Terminal,$420.00,Keyed,$0.00,$0.00,$0.00,"","",-$11.15,$408.85,EFZYtt0moLsvjuJaEdwZkp9R2cVZY,lyMycDNjACa6cAVJOGnMAattAC6YY,Visa,6400,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/EFZYtt0moLsvjuJaEdwZkp9R2cVZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INVOICE 10415,Payment,Prince Peter Collection,"",Z4DP9Q0V8PRF2X0W5S37NGDHAR,DREAMS BOUTIQUE,"",-$11.15,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-22,13:12:06,Eastern Time (US & Canada),$260.00,$0.00,$0.00,$260.00,$0.00,$0.00,$0.00,$0.00,$260.00,Virtual Terminal,$260.00,Keyed,$0.00,$0.00,$0.00,"","",-$6.96,$253.04,KS4dh9rxdA790aa8tWttFbotXSLZY,ZOd4tGBvG51NS8hQ1QX104QXosdZY,American Express,1008,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/KS4dh9rxdA790aa8tWttFbotXSLZY/by-unit/M2M1D5VSHW54Y,Custom Amount - invoice 10458,Payment,Prince Peter Collection,"",300ANA31XYCNX0T19TY949RYN8,MAGARI BOUTIQUE,"",-$6.96,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-22,11:42:20,Eastern Time (US & Canada),$260.00,$0.00,$0.00,$260.00,$0.00,$0.00,$0.00,$0.00,$260.00,Virtual Terminal,$260.00,Keyed,$0.00,$0.00,$0.00,"","",-$6.96,$253.04,shvJ7eIvGEUSLeJX96VOZqDNMiDZY,zxkEexhhQQBDxRbKXOoOZkcusoUZY,MasterCard,7847,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/shvJ7eIvGEUSLeJX96VOZqDNMiDZY/by-unit/M2M1D5VSHW54Y,Custom Amount - invoice 10400,Payment,Prince Peter Collection,"",Z94NXE95QVM8A8TH57K4VDJCSR,Shoppe Smitten,"",-$6.96,$0.00,,Blended Rate,0,"",$0.00,3Z0WQ4SJZS2W8YVBK5BY12E3434D,2023-05-22,https://squareup.com/dashboard/sales/deposits/3Z0WQ4SJZS2W8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-19,16:41:47,Eastern Time (US & Canada),$460.00,$0.00,$0.00,$460.00,$0.00,$0.00,$0.00,$0.00,$460.00,Virtual Terminal,$460.00,Keyed,$0.00,$0.00,$0.00,"","",-$12.20,$447.80,aKwJZCLSUc2YEQQ1lfoF1qj7ztJZY,DtWyv5OI9NdqHLjDLVFc15vknKUZY,Visa,3833,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/aKwJZCLSUc2YEQQ1lfoF1qj7ztJZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10151,Payment,Prince Peter Collection,"",FX9DSWQNQP0780P0N9PR5943XG,CACTUS LOUNGE BOUTIQUE,"",-$12.20,$0.00,,Blended Rate,0,"",$0.00,3ZY0FXJ9QR9C8YVBK5BY12E3434D,2023-05-21,https://squareup.com/dashboard/sales/deposits/3ZY0FXJ9QR9C8YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,18:42:17,Eastern Time (US & Canada),$276.00,$0.00,$0.00,$276.00,$0.00,$0.00,$0.00,$0.00,$276.00,Virtual Terminal,$276.00,Keyed,$0.00,$0.00,$0.00,"","",-$7.38,$268.62,w7v3pwSDs7TM5WcQXeQEbT0U2ZcZY,750XqKiUxaTpIWuMhh2PQtg4VTMZY,MasterCard,6963,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/w7v3pwSDs7TM5WcQXeQEbT0U2ZcZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10218,Payment,Prince Peter Collection,"",Q9YPTSKMX2TFMMX8J7DFARJPGG,GLAM,"",-$7.38,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,18:06:54,Eastern Time (US & Canada),$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,-$18.70,-$18.70,Point of Sale,-$18.70,Keyed,$0.00,$0.00,$0.00,"","",$0.00,-$18.70,cK02QHJ0a3vjxqE1lQ2okTfeV,lkvDoa7ZtFE3GhYyeBMWCdjLxGWZY,Visa,0423,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/cK02QHJ0a3vjxqE1lQ2okTfeV/by-unit/M2M1D5VSHW54Y,Custom Amount,Refund,Prince Peter Collection,"","","","",$0.00,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,DEFECTIVE,"",Complete,$0.00,,""
2023-05-18,18:04:40,Eastern Time (US & Canada),$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,-$16.50,-$16.50,Point of Sale,-$16.50,Keyed,$0.00,$0.00,$0.00,"","",$0.00,-$16.50,qlSm7BPtHqTiR2Vec5h4dvweV,NAx8bZ8lh7n5gMelYLaeCy4iBEMZY,Visa,0423,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/qlSm7BPtHqTiR2Vec5h4dvweV/by-unit/M2M1D5VSHW54Y,Custom Amount,Refund,Prince Peter Collection,"","","","",$0.00,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,SHORT,"",Complete,$0.00,,""
2023-05-18,17:43:34,Eastern Time (US & Canada),$465.00,$0.00,$0.00,$465.00,$0.00,$0.00,$0.00,$0.00,$465.00,Virtual Terminal,$465.00,Keyed,$0.00,$0.00,$0.00,"","",-$12.33,$452.67,Uri1veuAyNRU6QVLGfG4fY4FjSCZY,xuPQlDmb6G5Fv1PHi3JkQylR236YY,Visa,4858,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/Uri1veuAyNRU6QVLGfG4fY4FjSCZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10537,Payment,Prince Peter Collection,"",RQAZHCG74XAV1ATCX6JVKDW454,GENERAL STORE OF MINNETONKA,"",-$12.33,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,17:35:23,Eastern Time (US & Canada),$159.00,$0.00,$0.00,$159.00,$0.00,$0.00,$0.00,$0.00,$159.00,Virtual Terminal,$159.00,Keyed,$0.00,$0.00,$0.00,"","",-$4.32,$154.68,KSiw8N6C6PF5EioI0T07nfg9FBRZY,3xjObpZcOdqHjUbKjhcspGvkTxZZY,American Express,3005,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/KSiw8N6C6PF5EioI0T07nfg9FBRZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10531,Payment,Prince Peter Collection,"",7PSJ7QH63GW4H9RPGMKP47PTVW,Roc House,"",-$4.32,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,15:06:27,Eastern Time (US & Canada),$280.00,$0.00,$0.00,$280.00,$0.00,$0.00,$0.00,$0.00,$280.00,Virtual Terminal,$280.00,Keyed,$0.00,$0.00,$0.00,"","",-$7.49,$272.51,6m4W17cNz9etttQRHZwnZ3d6xU8YY,ZGBuO4UqluJHJ6Ymf7rUrTgyKPaZY,MasterCard,3942,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/6m4W17cNz9etttQRHZwnZ3d6xU8YY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10397,Payment,Prince Peter Collection,"",H3FM4BJFSJP1J18Y5JQNF9HABC,RED FERN BOUTIQUE,"",-$7.49,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,15:01:00,Eastern Time (US & Canada),$280.00,$0.00,$0.00,$280.00,$0.00,$0.00,$0.00,$0.00,$280.00,Virtual Terminal,$280.00,Keyed,$0.00,$0.00,$0.00,"","",-$7.49,$272.51,G4gv7ALoxKTQiI24Shep4ht48COZY,REELQUF1NkyXJelOAGx98Qyz0g7YY,American Express,3000,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/G4gv7ALoxKTQiI24Shep4ht48COZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10408,Payment,Prince Peter Collection,"",9WHHBHH0838GKGFB512AEBDM4R,JANEANNE BOUTIQUE,"",-$7.49,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,14:48:53,Eastern Time (US & Canada),$420.00,$0.00,$0.00,$420.00,$0.00,$0.00,$0.00,$0.00,$420.00,Virtual Terminal,$420.00,Keyed,$0.00,$0.00,$0.00,"","",-$11.15,$408.85,SQD6AB08rrCwFlUHjCXmSA82mjMZY,LV4M8P4LKbZPGdEtn05JOmSwPsXZY,Visa,8619,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/SQD6AB08rrCwFlUHjCXmSA82mjMZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10422,Payment,Prince Peter Collection,"",BYC3T5KQA8APQ6P5FKRTMD78G0,BIRDY GRACE BOUTIQUE,"",-$11.15,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,14:42:22,Eastern Time (US & Canada),$300.00,$0.00,$0.00,$300.00,$0.00,$0.00,$0.00,$0.00,$300.00,Virtual Terminal,$300.00,Keyed,$0.00,$0.00,$0.00,"","",-$8.01,$291.99,iqU4769LOkdIAuP9fioo5Im2BbBZY,TP5lnjEBqnECoLMa9nGKAvLy3eCZY,American Express,2005,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/iqU4769LOkdIAuP9fioo5Im2BbBZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10464,Payment,Prince Peter Collection,"",3DVPYNQ0B4XVK9TV2ZQC7CE96G,AIDEN & OLLIE,"",-$8.01,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,14:27:24,Eastern Time (US & Canada),$330.00,$0.00,$0.00,$330.00,$0.00,$0.00,$0.00,$0.00,$330.00,Virtual Terminal,$330.00,Keyed,$0.00,$0.00,$0.00,"","",-$8.80,$321.20,K6KioPFkwcsMbevaWoOuEpk1QCEZY,BC3T4aYInQxgDknBWD1xYGQ6i46YY,American Express,9000,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/K6KioPFkwcsMbevaWoOuEpk1QCEZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 1021,Payment,Prince Peter Collection,"",SJE0348HBQ4C3TYDZ1VWGNAE4M,STELLAR,"",-$8.80,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,14:22:43,Eastern Time (US & Canada),"$1,235.00",$0.00,$0.00,"$1,235.00",$0.00,$0.00,$0.00,$0.00,"$1,235.00",Virtual Terminal,"$1,235.00",Keyed,$0.00,$0.00,$0.00,"","",-$32.51,"$1,202.49",GQKk4ng7zC104sOqLV3ZDHd6Y8UZY,vTsNfyzJyLk3zCSXzfbqrwOhVpaZY,American Express,1000,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/GQKk4ng7zC104sOqLV3ZDHd6Y8UZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10443,Payment,Prince Peter Collection,"",RKY22198KRXBQ2TJV42VE8DRCW,CLOTHESRAK,"",-$32.51,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,13:50:56,Eastern Time (US & Canada),$198.60,$0.00,$0.00,$198.60,$0.00,$0.00,$0.00,$0.00,$198.60,Virtual Terminal,$198.60,Keyed,$0.00,$0.00,$0.00,"","",-$5.35,$193.25,2yptqFU1vYrpwkSGwLtNgyn1Z3HZY,Dxs8HrHvY0BR7pUgTS6EdTFqokEZY,American Express,9009,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/2yptqFU1vYrpwkSGwLtNgyn1Z3HZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10248,Payment,Prince Peter Collection,"",2EG3BFDM08XC10XHGZZ12DY1SR,HTB BOUTIQUE,"",-$5.35,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,13:39:15,Eastern Time (US & Canada),$155.00,$0.00,$0.00,$155.00,$0.00,$0.00,$0.00,$0.00,$155.00,Virtual Terminal,$155.00,Keyed,$0.00,$0.00,$0.00,"","",-$4.21,$150.79,m80WEkqifcLzhj2ZRgRqo7AtXkWZY,jVQlhfWC0RxnBGkqP4XFldaq3LLZY,American Express,1013,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/m80WEkqifcLzhj2ZRgRqo7AtXkWZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10453,Payment,Prince Peter Collection,"",HF66JEAYQW2S472F2J7Q0DJDVC,KLING GALLERY,"",-$4.21,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
2023-05-18,13:31:38,Eastern Time (US & Canada),$120.00,$0.00,$0.00,$120.00,$0.00,$0.00,$0.00,$0.00,$120.00,Virtual Terminal,$120.00,Keyed,$0.00,$0.00,$0.00,"","",-$3.29,$116.71,GOlAL1utTCN4zUNJGWwW3QrhjIUZY,DX9JShZX4MQFTwRs6RLoddyiSpfZY,American Express,6018,,Ram Narayanan,,https://squareup.com/dashboard/sales/transactions/GOlAL1utTCN4zUNJGWwW3QrhjIUZY/by-unit/M2M1D5VSHW54Y,Custom Amount - INV 10470,Payment,Prince Peter Collection,"",BAFWAS46JCX97EX6H04NY4643R,ISLAND GYPSY,"",-$3.29,$0.00,,Blended Rate,0,"",$0.00,3ZJDS0NEQNY88YVBK5BY12E3434D,2023-05-18,https://squareup.com/dashboard/sales/deposits/3ZJDS0NEQNY88YVBK5BY12E3434D/by-unit/M2M1D5VSHW54Y,2.62,$0.15,"","",Complete,$0.00,,""
